"product_id","sku","name","description","category","subcategory","brand","price","cost","stock_quantity","weight_kg","length_cm","width_cm","height_cm","status","created_date","rating_average","review_count"
7192,"PRD-OPS0T0-EXO","Cutting Boots","Stable performance under all circumstances","Womens Fashion","PSU","NatureNest",965.95,1054.99,213,42.98,76.1,119.4,26.4,"active","2020-01-04",4.3,2084
7193,"PRD-OPW8G7-NPX","Ultimate CasualShoes Economy","Sustainable sourcing supports planet health","Skincare","Educational","SuperFit",1500.95,1306.99,463,14.32,109.2,89.6,9.0,"discontinued","2020-09-18",3.4,4287
7194,"PRD-OPWFKN-CHW","Sophisticated Pencil","Classic styling with modern sensibilities","Mobile Devices","Makeup","OuterWear",921.95,975.95,152,33.33,195.1,18.1,78.9,"active","2020-08-29",3.0,3716
7195,"PRD-OPXITF-RPI","GamingMonitor Black","Sustainable sourcing supports planet health","Childrens Clothing","Scarves","PocketStyle",783.95,872.99,451,35.3,45.5,9.7,25.9,"active","2020-08-22",2.4,1776
7196,"PRD-OQ4KQP-NTQ","Force CurvedMonitor","Seamless experience from setup to operation","Bathroom","Comics","TeethTreat",645.99,1441.95,104,21.35,128.3,67.6,9.0,"active","2025-07-08",3.3,400
7197,"PRD-OQCGKX-QWZ","Hat","Satisfying user interface with logical layout","Activewear","BoardGames","FlexFit",996.99,579.99,145,32.04,191.6,24.0,55.0,"active","2023-06-28",2.1,608
7198,"PRD-OQFM7G-UMK","Velocity SlipOns Performance","Smart capabilities enhance overall functionality","Bathroom","Fitness","TurboRun",1211.99,149.99,61,31.56,188.9,121.2,77.8,"active","2024-11-17",4.1,2354
7199,"PRD-OQIMSP-MCV","Vortex DSLR","Biodegradable packaging minimizes waste impact","Haircare","Knives","ControlCore",1460.99,341.99,154,42.85,151.7,46.4,71.8,"active","2020-10-01",2.5,4575
7200,"PRD-OQJ27D-LLD","Exceptional Speaker","Maximum efficiency without compromising quality","Games","Wallpaper","SmoothieSmooth",898.99,650.95,488,44.97,161.8,49.1,18.4,"active","2025-06-27",5.0,3976
7201,"PRD-OQJXEK-PYQ","Classic PhoneCase","Sophisticated design for discerning customers","Childrens Clothing","Supplements","NobleWear",1126.99,65.99,297,25.56,121.6,52.8,93.3,"active","2023-11-28",2.9,1610
7202,"PRD-OQTWJ0-TMT","Nexus FoldablePhone","Carbon-neutral production methods employed","Furniture","Art","HatClass",1931.95,1062.99,157,4.53,16.5,23.0,63.1,"active","2024-11-25",3.4,1837
7203,"PRD-OQXHH1-BYQ","Trackpad Gold","Understated elegance for subtle sophistication","Audiobooks","Netbooks","MaxCore",217.99,1097.95,433,23.94,30.3,20.8,87.6,"active","2024-06-16",4.4,4375
7204,"PRD-OR2H0M-FJR","Pen Single","Visually stunning with ergonomic excellence","Computing","Bikes","BatteryBoost",707.99,1250.99,428,10.35,138.8,47.5,21.7,"active","2020-02-11",1.3,682
7205,"PRD-OR6MA7-WGI","Authentic Netbook","Investment in quality that pays dividends","Grocery","Oral Care","WeightMaster",861.95,25.99,482,15.53,129.8,142.1,7.1,"discontinued","2022-09-14",3.1,2196
7206,"PRD-ORBRPV-MJF","Signature VRHeadset","Innovative features for enhanced user experience","Games","Cardigans","ChefChoice",870.99,973.95,315,41.29,73.6,25.3,51.1,"active","2022-09-16",3.4,4810
7207,"PRD-ORGJ2M-GME","Soundbar Set","Adaptable design accommodates various uses","Home Decor","Bottoms","SleekDesign",1269.95,743.99,337,49.54,160.2,25.0,99.7,"out_of_stock","2022-05-08",4.9,603
7208,"PRD-ORGP2J-NQN","Elite InstantCamera StainlessSteel","Professional grade quality at an affordable price","Automotive","Fantasy","HealthZone",749.95,236.95,413,38.74,151.6,28.7,14.6,"active","2021-06-07",3.7,2777
7209,"PRD-ORIPVK-KLP","FlagshipPhone","Zero-waste production commitment honored","Maintenance","Backpacks","RefinedClass",390.95,133.95,254,22.17,10.6,80.5,73.3,"out_of_stock","2020-02-23",1.0,4301
7210,"PRD-OROATR-PHY","Next FlagshipPhone Combo","High-tech features simplified for easy operation","Maintenance","Amplifiers","ChargePro",1359.95,1152.99,98,2.93,67.8,104.5,31.8,"out_of_stock","2023-01-16",1.4,102
7211,"PRD-ORP6E4-MUH","Neo Smartphone OneSize","Powerful features unlock unlimited possibilities","Gaming","Keyboards","TubTreat",1089.99,671.99,189,4.95,24.9,131.7,23.1,"active","2022-01-27",3.2,4029
7212,"PRD-ORS4DR-GGQ","SecurityCamera Bundle","Versatile solution for multiple applications","Grocery","Art","WorldClass",1056.99,303.99,450,0.87,86.2,46.3,24.9,"active","2021-03-20",1.7,2462
7213,"PRD-OS1FOQ-OSQ","Rocket Book","Powerful features unlock unlimited possibilities","Bedding","Storage","LipsLuxe",672.99,595.99,227,46.38,172.2,149.2,35.8,"active","2023-09-19",2.5,1628
7214,"PRD-OS4DZW-TYO","BasketballShoes Value","Affordable luxury for everyday enjoyment","Toys","Docking","PlatinumElite",552.99,1217.95,195,20.58,95.1,6.2,46.3,"active","2021-06-04",1.1,4888
7215,"PRD-OSH0RZ-CYT","Harmony Jeans Ultra","Best value proposition in current market","Childrens Clothing","BodyCare","EnduranceMax",139.95,640.99,71,38.3,103.4,48.7,61.7,"active","2025-07-10",4.7,750
7216,"PRD-OSJYOK-FHM","Platinum MidRangePhone","Progressive features support future expansion","Board Games","Hoodies","ChocoCharm",1146.99,406.95,351,21.01,18.9,118.7,65.5,"active","2023-10-03",1.5,4952
7217,"PRD-OSNVDC-RJQ","Modern InstantCamera Dual","Organic shapes inspire natural harmony","Board Games","Headphones","HolderHub",853.99,1060.95,59,41.21,88.6,79.8,32.8,"active","2020-09-27",4.8,433
7218,"PRD-OSQSNL-DQZ","Mega ARGlasses","Green manufacturing processes throughout","Reference","Speakers","PastryPro",26.95,735.95,365,20.03,30.8,140.6,54.4,"coming_soon","2023-06-28",1.4,2047
7219,"PRD-OSSS99-VVO","Rocket WirelessMouse","Biodegradable packaging minimizes waste impact","Home Decor","Outerwear","TailorMade",1589.99,738.95,314,30.61,66.7,15.5,18.9,"out_of_stock","2023-01-10",4.4,3430
7220,"PRD-OSWWTO-TOW","Diamond Windbreaker Luxury","Interchangeable components enable personalization","Haircare","Knives","CookingPro",431.99,109.95,428,49.81,112.5,88.1,99.9,"active","2023-07-29",4.8,195
7221,"PRD-OSWZ9F-NSB","Supreme FlagshipPhone","Chic appearance suitable for any environment","Activewear","Puzzles","UrbanStyle",876.95,420.99,469,45.7,24.6,18.8,10.4,"discontinued","2024-02-19",4.7,3677
7222,"PRD-OSYJOH-UVE","Hub","Durable and reliable for long-lasting performance","Audio Equipment","Cleaning","UrbanStyle",135.95,1461.99,186,19.72,20.9,121.4,21.0,"active","2021-04-15",3.5,3140
7223,"PRD-OT6FWG-PPP","Hat Supercharged","Flexible solution adjusts to different situations","Games","Cutlery","WoolClassic",1850.99,1103.95,398,32.86,45.5,28.1,25.1,"active","2022-08-08",4.5,2471
7224,"PRD-OTGP6T-PUZ","Verified PoloShirt","Breakthrough innovations improve productivity","Collectibles","Cables","KitchenKing",770.95,174.95,360,35.54,43.9,15.9,17.1,"active","2025-02-05",1.0,2611
7225,"PRD-OTIFV6-YXY","Sweatshirt","Precision design through careful consideration","Childrens Clothing","Pajamas","JewelryBox",1908.99,777.99,478,33.79,160.0,129.1,51.2,"active","2023-03-09",2.3,2668
7226,"PRD-OTJPUW-WSF","Smart Jacket Extreme","Eye-catching design that turns heads","Collectibles","Ultrabooks","YogurtYum",1017.95,438.99,403,45.38,93.0,75.1,67.7,"active","2024-08-11",4.8,4600
7227,"PRD-OTM0WU-DUR","PoloShirt","Carbon-neutral production methods employed","Clothing","Bakeware","PowerMax",1924.95,393.99,366,22.2,197.0,55.7,62.4,"active","2023-02-12",4.6,1034
7228,"PRD-OTM4NQ-GOP","Charger","Intelligent design responds to user needs","Puzzles","Makeup","YogurtYum",1189.95,601.95,136,11.29,65.1,148.7,59.2,"active","2021-12-29",2.1,3004
7229,"PRD-OU414K-ZLU","Pencil L","Revolutionary technology transforms user experience","Camping","IndividualSports","TrackpadTrack",1257.95,1018.95,431,25.15,31.1,65.9,95.6,"active","2024-09-22",1.3,3530
7230,"PRD-OU6UXT-KNY","Turbo ARGlasses","Competitive pricing for market-leading features","Childrens Clothing","Bed Frames","SmoothieSmooth",266.95,837.95,388,23.85,17.7,86.5,87.7,"active","2022-10-10",4.4,1767
7231,"PRD-OU6ZHD-TLM","Rocket Soundbar","Lifecycle tested for reliability certification","Activewear","AthleticShoes","ApexTech",1233.95,1055.95,195,16.49,160.6,43.5,48.8,"active","2020-02-06",2.5,486
7232,"PRD-OU76TU-ZDF","Enterprise GamingMonitor","Cross-platform compatibility ensures accessibility","Games","Storage","ApplianceMax",762.99,788.95,409,4.4,18.8,70.9,85.0,"active","2020-06-29",3.2,3667
7233,"PRD-OU7GP1-YVJ","Pro InEarMonitor","Helpful documentation supports quick learning","Mens Fashion","FilmCameras","SpoonStyle",1103.99,1267.99,379,3.39,50.5,135.3,48.9,"active","2020-10-01",1.8,838
7234,"PRD-OU7Z2V-AXW","SmartBand","Zero-waste production commitment honored","Fitness Equipment","Furniture","LotionLove",1178.95,1088.95,156,9.04,126.7,103.0,56.1,"out_of_stock","2023-05-16",1.1,4992
7235,"PRD-OUDPAV-CYC","Evolution Phone","Revolutionary technology transforms user experience","Fitness Equipment","Dolls","AutumnCharm",1946.95,1415.99,406,5.75,34.7,73.3,48.8,"active","2020-03-12",2.3,648
7236,"PRD-OUEJS5-YNS","Cosmic Jacket","Green manufacturing processes throughout","Gaming","ScienceFiction","HubHaven",910.95,1217.95,23,49.59,193.0,101.1,71.8,"out_of_stock","2021-01-09",4.0,1093
7237,"PRD-OULPUW-HNP","Meta Smartwatch Pro","Compatible with numerous existing systems","Camping","Backpacks","ConnectPlus",800.99,256.95,199,21.71,12.1,75.5,54.2,"active","2021-06-15",1.4,1912
7238,"PRD-OUM1XK-SET","Thunder Smartphone","Advanced algorithms optimize performance metrics","Fitness Equipment","Ties","NexusCore",1922.95,250.99,270,41.37,11.6,39.5,12.0,"active","2022-01-20",4.0,1660
7239,"PRD-OV8OH9-PDP","Trusted Earbuds Enterprise","Lifecycle tested for reliability certification","Clothing","Ultrabooks","HomeComfort",96.99,475.95,272,23.66,184.7,26.3,63.6,"active","2023-02-19",1.7,1388
7240,"PRD-OVBB2R-BYH","Deluxe ToteBag Silver","Rewarding experience encourages exploration","Automotive","Stands","LipsLuxe",1321.95,734.95,122,47.91,192.3,32.1,26.8,"discontinued","2021-10-14",4.8,127
7241,"PRD-OVI786-OMU","Quantum ActionCamera Boosted","Bold design statement for fashion forward users","Car Electronics","Dresses","DonutDream",1847.99,1200.95,296,21.06,107.3,125.8,44.9,"active","2023-04-20",1.5,4862
7242,"PRD-OVQ90J-BVJ","Scarf","Quality assurance on every unit produced","Outdoors","Stands","StyleHub",1886.99,800.95,457,36.45,46.9,7.3,73.6,"out_of_stock","2021-06-24",3.6,4917
7243,"PRD-OVVDAE-MLT","Sleek Convertible","Interchangeable components enable personalization","Outdoors","Mattresses","WardrobeWorks",1959.95,1063.95,121,26.47,155.8,90.7,69.6,"active","2024-11-27",2.1,521
7244,"PRD-OVY22B-RHN","Cosmic GamingRig Pack","Trendy design reflecting current market trends","Kitchen Appliances","Decor","HomeComfort",1055.99,996.99,176,40.75,173.7,122.0,21.5,"active","2020-06-05",4.9,980
7245,"PRD-OVY8SF-ZCT","Stellar MacBook","High-tech features simplified for easy operation","Bedding","Blazers","RoofReady",63.99,1204.95,206,0.88,77.1,136.5,77.7,"active","2025-11-08",2.2,1369
7246,"PRD-OW0OGU-BGF","Chromebook Suite","Biodegradable packaging minimizes waste impact","Mobile Devices","Pajamas","GardenGear",741.99,77.95,50,5.27,152.4,27.6,53.9,"discontinued","2024-05-17",2.7,662
7247,"PRD-OW272D-XGQ","Zen Hat","Artistic design combining form and function","Organic","Dishes","SignatureStyle",1514.99,674.95,440,30.66,100.7,119.7,19.9,"out_of_stock","2024-11-24",1.2,1450
7248,"PRD-OW91K5-UPO","Revolution Phablet","High-quality product designed for everyday use","Audio Equipment","Maintenance","JuiceJoy",502.95,752.99,293,32.53,179.8,139.6,54.3,"out_of_stock","2022-01-22",2.3,148
7249,"PRD-OWC42B-VDQ","FoldablePhone","Powerful performance handles complex operations","Audiobooks","Dresses","VIPChoice",115.99,577.95,202,35.51,114.1,29.7,90.0,"active","2023-04-14",1.4,2637
7250,"PRD-OWCKHN-GWV","Dynamic FlagshipPhone Gen1","Value-packed features at reasonable cost","Cycling","Water Sports","DashDesk",1787.99,1164.95,448,49.2,75.7,138.9,34.9,"active","2021-01-10",4.0,2557
7251,"PRD-OWGOEQ-BGA","Vortex DSLR","Bold design statement for fashion forward users","Computing","STEM","SwitchSmart",1689.95,1399.99,382,30.37,150.4,27.1,43.9,"active","2020-04-29",1.4,265
7252,"PRD-OWMB64-HQQ","Flawless InstantCamera Family","Precision design through careful consideration","Maintenance","Bikes","FabricFine",1681.95,1043.99,404,2.4,68.9,145.2,65.2,"coming_soon","2023-10-09",2.9,407
7253,"PRD-OWMZSQ-DAX","Hat Enterprise","Economic solution for budget-conscious buyers","Automotive","Pilates","StyleHub",996.95,1470.95,413,26.72,89.8,149.6,67.8,"active","2025-05-14",1.5,3432
7254,"PRD-OWQ5KP-DHE","Original Scarf White","Robust materials ensure years of dependable service","Toys","TeamSports","BaseLayer",1721.95,244.99,262,44.64,57.5,141.3,58.5,"discontinued","2023-02-19",4.8,965
7255,"PRD-OWQY8Z-EKG","DSLR Turbo","Outstanding value delivers superior benefits","Bedding","Gloves","BeltBasics",850.99,394.95,4,9.25,162.4,95.1,38.3,"active","2024-09-08",3.1,2600
7256,"PRD-OWYQKG-KGB","Meta WearableCamera Compact","Futuristic technology available today","Fitness Equipment","Lighting","SupplementSmarte",894.95,307.95,429,31.73,121.4,99.6,36.5,"active","2020-03-06",3.3,90
7257,"PRD-OX17HA-WOX","KeyboardMouse RustProof","Carefully crafted for sustained performance","Kitchenware","Mystery","GymsGear",742.95,783.99,5,10.93,85.9,102.8,57.6,"coming_soon","2025-06-08",1.2,4084
7258,"PRD-OX1959-IUP","Inferno Scarf Wireless","Resilient design withstands extreme conditions","Womens Fashion","Jeans","CutleryClass",1087.95,344.99,480,15.63,77.5,82.7,13.9,"active","2021-12-02",1.8,341
7259,"PRD-OX1IBE-AIQ","Loafers Silver","Wide compatibility ensures broad applicability","Bedding","TShirts","GlamourGear",557.95,1392.95,235,42.56,182.8,145.0,59.0,"active","2023-07-01",1.7,475
7260,"PRD-OX7TXI-MSK","Sonic Workstation","Maximum efficiency without compromising quality","Footwear","PlaySets","VentVibe",657.95,1003.95,271,34.02,64.9,105.5,9.1,"active","2022-05-27",4.7,4619
7261,"PRD-OXICZC-DSU","Refined FlagshipPhone Leather","Trendy design reflecting current market trends","Food","Ties","FabricFine",554.99,1442.99,272,19.04,16.8,105.5,85.9,"active","2021-09-22",2.1,2733
7262,"PRD-OXJPR0-UZP","Bold CargoPants","Responsive functionality with zero lag","Maintenance","Safety","PointerPro",80.95,1451.95,178,34.97,142.9,59.0,7.6,"active","2023-12-09",4.6,4
7263,"PRD-OXTARU-CMJ","CurvedMonitor","Smart purchase decision for value seekers","Kitchenware","BoardGames","KineticForce",1332.95,417.99,123,16.79,169.1,61.7,82.4,"active","2020-10-30",2.9,4066
7264,"PRD-OY03OD-TFV","Evolution Journal","Cutting-edge features elevate daily routines","Footwear","Smartphones","ConditionCare",937.99,626.95,351,49.17,76.4,139.4,78.9,"active","2025-08-07",3.3,213
7265,"PRD-OYL5H2-NTT","Chromebook","Modular design allows component upgrades","Footwear","Skincare","VoltValue",1362.99,1094.99,248,4.52,180.2,102.9,30.0,"out_of_stock","2023-07-13",4.4,396
7266,"PRD-OYT74N-TIV","Reliable Notepad","Versatile solution for multiple applications","Bathroom","Fantasy","BakeBest",674.95,350.99,99,38.13,14.7,92.8,88.4,"active","2020-07-15",2.5,358
7267,"PRD-OYTUX8-KHF","Rocket MessengerBag","Contemporary styling with timeless appeal","Books","Laptops","SweetStyle",301.95,218.99,205,21.08,112.1,8.3,91.8,"active","2025-08-14",4.0,3608
7268,"PRD-OYVWAX-HIK","Original Laptop","Trendy design reflecting current market trends","Outdoors","Sleeping","PowerFit",104.95,225.95,17,21.33,164.8,95.0,43.5,"out_of_stock","2025-05-26",2.5,3674
7269,"PRD-OYWBZ0-TMG","Dynamic InstantCamera Titanium","Professional grade durability at accessible prices","Networking","Pillows","HeelHigh",1972.99,368.95,198,42.62,48.4,110.3,71.4,"active","2025-07-10",1.8,1693
7270,"PRD-OYZG2V-LOO","Pencil Aluminum","Exceptional value for money invested","Kitchen Appliances","Watches","BakeryBest",631.99,1415.95,292,45.34,51.0,99.5,14.4,"active","2022-08-13",2.1,4126
7271,"PRD-OZ0U44-JIF","Beanie","Affordable luxury for everyday enjoyment","Furniture","OutdoorToys","ApexTech",1841.99,1266.95,101,1.71,64.6,145.3,45.8,"active","2024-02-12",4.2,2617
7272,"PRD-OZ28U9-DTV","Chic Soundbar Gen2","Efficient energy consumption saves money","Mens Fashion","Hoodies","SinkStyle",1341.95,1203.99,383,15.44,121.5,81.5,69.9,"active","2022-11-24",2.9,533
7273,"PRD-OZ34YA-CES","Charger Rapid","Scalable solution grows with your needs","Collectibles","Graphic","ManiPedi",257.95,1328.95,133,20.07,95.5,7.1,62.9,"active","2021-11-20",3.3,831
7274,"PRD-OZMFC2-CRH","SmartGlasses","Stable performance under all circumstances","Reference","BoardGames","BrightLife",450.99,289.95,316,9.88,131.5,34.8,49.2,"active","2025-02-13",2.4,2683
7275,"PRD-OZPGK3-CBR","Superior AllInOne Gold","State-of-the-art features for tech enthusiasts","Automotive","Pajamas","FineArtisan",1349.95,53.95,74,22.27,104.3,99.3,16.4,"active","2024-11-29",2.1,2623
7276,"PRD-OZSQMR-SYB","Titan AllInOne Supercharged","Engineered for extended product lifespan","Toys","Mattresses","NobleWear",119.99,1397.99,414,18.24,67.3,135.7,66.4,"active","2022-03-03",1.0,606
7277,"PRD-OZT52D-BHE","Exceptional Camera Single","Advanced processors deliver rapid performance","Board Games","Costumes","VintageVibe",642.95,1159.95,319,33.26,179.8,92.1,13.0,"active","2021-11-27",3.9,1635
7278,"PRD-OZV6A2-CNG","Original Speaker RoseGold","Investment in quality that pays dividends","Kitchen Appliances","Blazers","QualitySeal",680.99,901.95,437,10.5,113.4,113.8,94.5,"active","2024-10-23",4.5,1557
7279,"PRD-P0AOZ2-BUG","Signature Keyboard Wireless","Maximum efficiency without compromising quality","Food","Maintenance","HomeComfort",755.95,443.95,466,30.42,120.3,119.5,54.5,"discontinued","2024-10-26",3.5,3322
7280,"PRD-P0BCR8-DDE","Sonic GamingMouse","User-friendly design for all skill levels","Personal Care","Electronics","SweetStyle",738.95,945.99,229,2.93,164.8,70.1,78.4,"active","2020-03-27",3.2,3471
7281,"PRD-P0D2XY-ACJ","Chic PhoneCase","Professional grade quality at an affordable price","Audio Equipment","Shorts","NatureBlend",1525.95,235.95,157,15.92,102.8,25.5,47.9,"active","2025-06-13",1.6,4884
7282,"PRD-P0G5KS-PHZ","FlagshipPhone","Recyclable materials reduce environmental burden","Haircare","Accessories","FreshFarm",1915.95,1066.99,420,30.41,9.6,51.4,17.8,"active","2022-10-14",4.6,3765
7283,"PRD-P0M9OC-MOW","BluetoothSpeaker","Visually stunning with ergonomic excellence","Personal Care","Fluids","CoffeeClass",1031.99,316.95,346,49.68,121.9,126.1,72.1,"active","2021-04-05",1.9,1696
7284,"PRD-P0N9EL-XQH","Brilliant WirelessMouse","Zero-waste production commitment honored","Beverages","Bed Frames","FineArtisan",1649.99,1123.95,403,0.87,150.1,35.8,31.1,"active","2022-11-07",4.2,867
7285,"PRD-P0QLK9-BIY","Clean Belt","Premium quality without premium price tag","Personal Care","Filters","CommandCenter",1329.95,741.99,134,27.94,188.3,37.3,98.8,"active","2023-01-15",3.7,2988
7286,"PRD-P0SVCA-WQG","VRHeadset Economy","Adaptable design accommodates various uses","Books","Turntables","SwimPro",1934.95,991.99,172,27.34,183.0,42.0,49.5,"active","2020-12-26",1.4,4718
7287,"PRD-P0VQ63-ESP","PhoneCase","Cost-effective solution without quality compromise","Skincare","Jackets","SophisticateLux",1556.99,337.99,327,0.35,39.1,122.4,88.5,"out_of_stock","2025-02-10",2.6,4472
7288,"PRD-P0WVQZ-AAK","Digital LaptopBag","Durable and reliable for long-lasting performance","Beauty","Tops","BumperBest",405.95,499.95,399,3.73,34.6,52.2,6.6,"discontinued","2024-12-14",4.5,2141
